date,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyDewPointTemperature
2010-01-10 09:45:00,66.0,32.0,5.0,20.0,36.0
2010-01-10 10:41:00,70.0,27.0,6.0,30.0,34.0
2010-01-10 11:42:00,73.0,19.0,15.0,350.0,28.0
2010-01-10 12:48:00,75.0,18.0,9.0,360.0,28.0
2010-01-10 13:51:00,77.0,18.0,7.0,360.0,30.0
2010-01-10 14:51:00,77.0,26.0,6.0,210.0,39.0
2010-01-10 15:50:00,75.0,36.0,11.0,190.0,46.0
2010-01-10 16:50:00,73.0,36.0,6.0,190.0,45.0
2010-01-10 17:49:00,73.0,33.0,0.0,0.0,43.0
2010-01-10 18:47:00,73.0,27.0,0.0,0.0,37.0
2010-01-11 07:00:00,57.0,59.0,0.0,0.0,43.0
2010-01-11 07:40:00,57.0,55.0,6.0,30.0,41.0
2010-01-11 08:42:00,59.0,55.0,5.0,30.0,43.0
2010-01-11 09:43:00,66.0,40.0,6.0,50.0,41.0
2010-01-11 10:47:00,70.0,31.0,5.0,30.0,37.0
2010-01-11 11:44:00,73.0,29.0,5.0,270.0,39.0
2010-01-11 12:42:00,77.0,22.0,7.0,300.0,36.0
2010-01-11 13:44:00,77.0,32.0,9.0,180.0,45.0
2010-01-11 14:42:00,75.0,34.0,8.0,200.0,45.0
2010-01-11 15:45:00,75.0,36.0,7.0,200.0,46.0
2010-01-11 16:42:00,73.0,47.0,10.0,180.0,52.0
2010-01-11 17:40:00,70.0,57.0,7.0,180.0,54.0
2010-01-11 18:45:00,70.0,57.0,0.0,0.0,54.0
2010-01-12 07:00:00,57.0,51.0,0.0,0.0,39.0
2010-01-12 07:41:00,54.0,58.0,0.0,0.0,39.0
2010-01-12 08:45:00,59.0,48.0,9.0,30.0,39.0
2010-01-12 09:42:00,64.0,40.0,6.0,40.0,39.0
2010-01-12 10:46:00,73.0,25.0,0.0,0.0,36.0
2010-01-12 11:44:00,79.0,20.0,0.0,0.0,34.0
2010-01-12 12:40:00,79.0,24.0,7.0,200.0,39.0
2010-01-12 13:44:00,79.0,23.0,7.0,200.0,37.0
2010-01-12 14:41:00,79.0,26.0,11.0,210.0,41.0
2010-01-12 15:40:00,77.0,36.0,9.0,180.0,48.0
2010-01-12 16:47:00,73.0,50.0,7.0,200.0,54.0
2010-01-12 17:46:00,70.0,60.0,6.0,180.0,55.0
2010-01-12 18:49:00,68.0,64.0,0.0,0.0,55.0
2010-01-13 07:00:00,63.0,37.0,5.0,30.0,36.0
2010-01-13 07:43:00,61.0,39.0,6.0,50.0,36.0
2010-01-13 08:43:00,63.0,37.0,5.0,30.0,36.0
2010-01-13 09:47:00,68.0,33.0,0.0,0.0,37.0
2010-01-13 10:43:00,75.0,25.0,0.0,0.0,37.0
2010-01-13 11:46:00,75.0,31.0,8.0,200.0,43.0
2010-01-13 12:41:00,75.0,36.0,11.0,200.0,46.0
2010-01-13 13:53:00,73.0,38.0,17.0,190.0,46.0
2010-01-13 14:51:00,73.0,41.0,17.0,180.0,48.0
2010-01-13 15:52:00,75.0,34.0,14.0,180.0,45.0
2010-01-13 16:50:00,75.0,27.0,11.0,180.0,39.0
2010-01-13 17:51:00,72.0,36.0,11.0,180.0,43.0
2010-01-13 18:46:00,70.0,33.0,5.0,190.0,39.0
2010-01-14 07:01:00,57.0,67.0,14.0,350.0,46.0
2010-01-14 07:54:00,57.0,72.0,11.0,60.0,48.0
2010-01-14 08:51:00,61.0,52.0,0.0,0.0,43.0
2010-01-14 09:53:00,66.0,30.0,19.0,360.0,34.0
2010-01-14 10:51:00,66.0,52.022057168579785,17.0,360.0,56.868255395683455
2010-01-14 12:52:00,72.0,25.0,17.0,350.0,34.0
2010-01-14 13:52:00,72.0,25.0,29.0,350.0,34.0
2010-01-14 14:48:00,72.0,29.0,17.0,340.0,37.0
2010-01-14 15:49:00,72.0,29.0,18.0,300.0,37.0
2010-01-14 16:51:00,70.0,31.0,17.0,280.0,37.0
2010-01-14 17:53:00,68.0,40.0,14.0,300.0,43.0
2010-01-14 18:47:00,66.0,40.0,11.0,340.0,41.0
2010-01-15 07:09:00,59.0,34.0,7.0,30.0,30.0
2010-01-15 07:50:00,59.0,34.0,7.0,360.0,30.0
2010-01-15 08:51:00,68.0,28.0,17.0,360.0,34.0
2010-01-15 09:52:00,72.0,25.0,11.0,360.0,34.0
2010-01-15 11:43:00,77.0,21.0,17.0,40.0,34.0
2010-01-15 12:52:00,79.0,20.0,17.0,360.0,34.0
2010-01-15 14:15:00,81.0,17.0,11.0,350.0,32.0
2010-01-15 14:49:00,82.0,15.0,11.0,360.0,30.0
2010-01-15 15:44:00,82.0,16.0,11.0,20.0,32.0
2010-01-15 16:50:00,81.0,21.0,6.0,90.0,37.0
2010-01-15 17:50:00,72.0,57.0,6.0,180.0,55.0
2010-01-15 18:50:00,70.0,57.0,6.0,180.0,54.0
2010-01-16 07:00:00,55.0,63.0,6.0,40.0,43.0
2010-01-16 07:51:00,54.0,67.0,6.0,50.0,43.0
2010-01-16 08:47:00,57.0,59.0,0.0,0.0,43.0
2010-01-16 10:49:00,75.0,25.0,0.0,0.0,37.0
2010-01-16 12:00:00,77.0,26.0,11.0,200.0,39.0
2010-01-16 12:51:00,77.0,30.0,11.0,200.0,43.0
2010-01-16 13:46:00,73.0,41.0,9.0,180.0,48.0
2010-01-16 14:44:00,73.0,47.0,9.0,180.0,52.0
2010-01-16 15:41:00,73.0,31.0,9.0,200.0,41.0
2010-01-16 16:50:00,73.0,31.0,9.0,200.0,41.0
2010-01-16 17:49:00,72.0,41.0,7.0,180.0,46.0
2010-01-16 18:46:00,68.0,64.0,6.0,180.0,55.0
2010-01-17 07:16:00,54.0,58.0,0.0,0.0,39.0
2010-01-17 07:49:00,54.0,54.0,0.0,0.0,37.0
2010-01-17 08:51:00,57.0,51.0,0.0,0.0,39.0
2010-01-17 09:47:00,63.0,42.0,0.0,0.0,39.0
2010-01-17 11:00:00,68.0,33.0,0.0,0.0,37.0
2010-01-17 11:53:00,72.0,36.0,6.0,190.0,43.0
2010-01-17 12:50:00,73.0,29.0,7.0,200.0,39.0
2010-01-17 13:45:00,73.0,29.0,14.0,190.0,39.0
2010-01-17 14:45:00,73.0,33.0,11.0,200.0,43.0
2010-01-17 15:41:00,72.0,38.0,9.0,200.0,45.0
2010-01-17 16:45:00,72.0,44.0,9.0,200.0,48.0
2010-01-17 17:47:00,70.0,53.0,5.0,200.0,52.0
2010-01-18 07:00:00,46.0,66.0,0.0,0.0,36.0
2010-01-18 07:43:00,48.0,62.0,0.0,0.0,36.0
2010-01-18 08:41:00,54.0,58.0,0.0,0.0,39.0
2010-01-18 10:41:00,70.0,57.0,5.0,270.0,54.0
2010-01-18 11:44:00,73.0,47.0,9.0,160.0,52.0
2010-01-18 12:45:00,73.0,41.0,15.0,160.0,48.0
2010-01-18 13:41:00,75.0,47.0,13.0,200.0,54.0
2010-01-18 14:43:00,75.0,47.0,15.0,180.0,54.0
2010-01-18 15:43:00,75.0,44.0,13.0,180.0,52.0
2010-01-18 16:42:00,73.0,47.0,9.0,180.0,52.0
2010-01-18 17:44:00,73.0,38.0,6.0,160.0,46.0
2010-01-18 18:47:00,68.0,56.0,6.0,180.0,52.0
2010-01-19 07:00:00,57.0,94.0,0.0,0.0,55.0
2010-01-19 07:25:00,57.0,94.0,5.0,350.0,55.0
2010-01-19 07:51:00,57.0,94.0,0.0,0.0,55.0
2010-01-19 08:44:00,59.0,94.0,0.0,0.0,57.0
2010-01-19 09:42:00,64.0,94.0,5.0,290.0,63.0
2010-01-19 10:47:00,66.0,83.0,7.0,40.0,61.0
2010-01-19 11:43:00,72.0,53.0,5.0,20.0,54.0
2010-01-19 12:50:00,72.0,44.0,9.0,240.0,48.0
2010-01-19 13:44:00,72.0,41.0,7.0,180.0,46.0
2010-01-19 14:41:00,70.0,46.0,11.0,200.0,48.0
2010-01-19 15:41:00,70.0,57.0,13.0,200.0,54.0
2010-01-19 16:43:00,68.0,64.0,11.0,200.0,55.0
2010-01-19 17:47:00,66.0,73.0,0.0,0.0,57.0
2010-01-19 18:48:00,64.0,73.0,0.0,0.0,55.0
2010-01-20 07:00:00,54.0,94.0,0.0,0.0,52.0
2010-01-20 07:48:00,57.0,88.0,5.0,20.0,54.0
2010-01-20 08:43:00,61.0,88.0,6.0,20.0,57.0
2010-01-20 09:51:00,66.0,73.0,9.0,100.0,57.0
2010-01-20 10:41:00,68.0,64.0,9.0,140.0,55.0
2010-01-20 11:45:00,70.0,64.0,7.0,140.0,57.0
2010-01-20 12:52:00,72.0,53.0,9.0,160.0,54.0
2010-01-20 13:47:00,72.0,53.0,15.0,190.0,54.0
2010-01-20 14:49:00,70.0,60.0,14.0,200.0,55.0
2010-01-20 15:53:00,70.0,57.0,11.0,180.0,54.0
2010-01-20 16:47:00,70.0,53.0,9.0,170.0,52.0
2010-01-20 17:52:00,70.0,53.0,9.0,170.0,52.0
2010-01-20 18:50:00,68.0,60.0,9.0,180.0,54.0
2010-01-21 07:02:00,68.0,69.0,14.0,180.0,57.0
2010-01-21 07:48:00,68.0,69.0,17.0,180.0,57.0
2010-01-21 08:43:00,70.0,64.0,18.0,180.0,57.0
2010-01-21 10:00:00,66.0,68.0,23.0,180.0,55.0
2010-01-21 11:13:00,70.0,69.0,17.0,160.0,59.0
2010-01-21 11:49:00,72.0,61.0,23.0,180.0,57.0
2010-01-21 12:47:00,72.0,61.0,23.0,180.0,57.0
2010-01-21 13:47:00,72.0,61.0,40.0,170.0,57.0
2010-01-21 14:45:00,73.0,57.0,40.0,170.0,57.0
2010-01-21 15:46:00,73.0,57.0,34.0,170.0,57.0
2010-01-21 16:51:00,72.0,65.0,34.0,170.0,59.0
2010-01-21 17:52:00,72.0,61.0,23.0,170.0,57.0
2010-01-21 18:49:00,72.0,61.0,29.0,170.0,57.0
2010-01-22 07:03:00,68.0,83.0,34.0,180.0,63.0
2010-01-22 07:46:00,63.0,94.0,17.0,270.0,61.0
2010-01-22 08:48:00,61.0,88.0,17.0,270.0,57.0
2010-01-22 09:48:00,61.0,83.0,17.0,270.0,55.0
2010-01-22 10:45:00,61.0,88.0,11.0,220.0,57.0
2010-01-22 11:01:00,63.0,83.0,11.0,190.0,57.0
2010-01-22 11:51:00,64.0,78.0,11.0,250.0,57.0
2010-01-22 12:48:00,64.0,83.0,6.0,190.0,59.0
2010-01-22 13:48:00,66.0,73.0,7.0,190.0,57.0
2010-01-22 14:51:00,66.0,68.0,14.0,180.0,55.0
2010-01-22 15:49:00,66.0,73.0,7.0,190.0,57.0
2010-01-22 17:52:00,66.0,78.0,11.0,170.0,59.0
2010-01-22 18:51:00,64.0,83.0,11.0,180.0,59.0
2010-01-23 06:53:00,63.0,68.0,14.0,270.0,52.0
2010-01-23 07:51:00,59.0,77.0,11.0,360.0,52.0
2010-01-23 08:53:00,59.0,82.0,6.0,20.0,54.0
2010-01-23 10:00:00,59.0,82.0,0.0,0.0,54.0
2010-01-23 10:51:00,63.0,68.0,0.0,0.0,52.0
2010-01-23 12:01:00,64.0,64.0,0.0,0.0,52.0
2010-01-23 12:50:00,64.0,68.0,14.0,300.0,54.0
2010-01-23 13:44:00,64.0,64.0,14.0,260.0,52.0
2010-01-23 14:40:00,64.0,60.0,11.0,240.0,50.0
2010-01-23 15:43:00,66.0,60.0,14.0,230.0,52.0
2010-01-23 16:45:00,63.0,68.0,15.0,270.0,52.0
2010-01-23 17:45:00,66.0,52.0,5.0,310.0,48.0
2010-01-23 18:45:00,63.0,68.0,0.0,0.0,52.0
2010-01-24 07:00:00,52.0,72.0,6.0,360.0,43.0
2010-01-24 07:49:00,52.0,62.0,7.0,30.0,39.0
2010-01-24 08:50:00,54.0,58.0,6.0,30.0,39.0
2010-01-24 09:48:00,59.0,45.0,17.0,360.0,37.0
2010-01-24 12:50:00,64.0,37.0,23.0,350.0,37.0
2010-01-24 13:47:00,66.0,32.0,17.0,340.0,36.0
2010-01-24 14:40:00,68.0,28.0,23.0,350.0,34.0
2010-01-24 15:50:00,68.0,28.0,25.0,340.0,34.0
2010-01-24 16:40:00,68.0,24.0,23.0,340.0,30.0
2010-01-24 17:41:00,66.0,30.0,9.0,350.0,34.0
2010-01-24 18:43:00,64.0,32.0,0.0,0.0,34.0
2010-01-25 07:00:00,50.0,67.0,8.0,100.0,39.0
2010-01-25 07:45:00,50.0,67.0,0.0,0.0,39.0
2010-01-25 08:41:00,54.0,58.0,0.0,0.0,39.0
2010-01-25 09:48:00,59.0,42.0,21.0,350.0,36.0
2010-01-25 10:49:00,63.0,34.0,21.0,350.0,34.0
2010-01-25 11:50:00,68.0,24.0,21.0,350.0,30.0
2010-01-25 12:44:00,70.0,21.0,18.0,350.0,28.0
2010-01-25 13:41:00,72.0,19.0,14.0,340.0,27.0
2010-01-25 14:45:00,72.0,17.0,21.0,350.0,25.0
2010-01-25 15:46:00,73.0,16.0,15.0,350.0,25.0
2010-01-25 16:43:00,73.0,16.0,15.0,350.0,25.0
2010-01-25 17:45:00,79.0,28.0,6.0,200.0,43.0
2010-01-25 18:47:00,63.0,52.0,6.0,200.0,45.0
2010-01-26 07:00:00,54.0,72.0,6.0,40.0,45.0
2010-01-26 08:46:00,54.0,72.0,5.0,40.0,45.0
2010-01-26 09:43:00,61.0,55.0,6.0,30.0,45.0
2010-01-26 10:43:00,66.0,43.0,7.0,30.0,43.0
2010-01-26 11:41:00,70.0,33.0,6.0,30.0,39.0
2010-01-26 12:44:00,75.0,24.0,9.0,110.0,36.0
2010-01-26 13:44:00,75.0,24.0,7.0,110.0,36.0
2010-01-26 14:52:00,73.0,27.0,17.0,170.0,37.0
2010-01-26 16:01:00,72.0,41.0,11.0,190.0,46.0
2010-01-26 16:48:00,70.0,50.0,6.0,190.0,50.0
2010-01-26 17:48:00,68.0,56.0,3.0,200.0,52.0
2010-01-26 18:48:00,66.0,60.0,0.0,0.0,52.0
2010-01-27 07:00:00,59.0,94.0,0.0,0.0,57.0
2010-01-27 07:43:00,59.0,94.0,8.0,40.0,57.0
2010-01-27 08:47:00,61.0,88.0,9.0,30.0,57.0
2010-01-27 09:40:00,63.0,83.0,7.0,40.0,57.0
2010-01-27 10:46:00,66.0,78.0,8.0,70.0,59.0
2010-01-27 11:44:00,66.0,83.0,14.0,100.0,61.0
2010-01-27 12:45:00,68.0,78.0,11.0,190.0,61.0
2010-01-27 13:43:00,70.0,60.0,9.0,170.0,55.0
2010-01-27 14:51:00,70.0,64.0,11.0,180.0,57.0
2010-01-27 15:50:00,70.0,64.0,14.0,230.0,57.0
2010-01-27 16:51:00,70.0,60.0,11.0,200.0,55.0
2010-01-27 17:48:00,68.0,69.0,9.0,250.0,57.0
2010-01-27 18:49:00,68.0,69.0,0.0,0.0,57.0
2010-01-28 07:10:00,59.0,82.0,0.0,0.0,54.0
2010-01-28 07:49:00,57.0,88.0,3.0,290.0,54.0
2010-01-28 08:51:00,61.0,83.0,3.0,310.0,55.0
2010-01-28 09:51:00,66.0,64.0,0.0,0.0,54.0
2010-01-28 10:46:00,66.0,60.0,5.0,270.0,52.0
2010-01-28 12:51:00,64.0,64.0,17.0,350.0,52.0
2010-01-28 13:48:00,66.0,52.0,6.0,350.0,48.0
2010-01-28 15:50:00,68.0,46.0,6.0,160.0,46.0
2010-01-28 16:51:00,68.0,56.0,9.0,350.0,52.0
2010-01-28 17:52:00,64.0,60.0,15.0,180.0,50.0
2010-01-28 18:49:00,61.0,68.0,9.0,360.0,50.0
2010-01-29 07:10:00,54.0,82.0,0.0,0.0,48.0
2010-01-29 07:50:00,54.0,82.0,0.0,0.0,48.0
2010-01-29 08:47:00,57.0,77.0,0.0,0.0,50.0
2010-01-29 09:53:00,61.0,72.0,14.0,360.0,52.0
2010-01-29 10:44:00,64.0,60.0,11.0,360.0,50.0
2010-01-29 11:44:00,68.0,46.0,5.0,360.0,46.0
2010-01-29 12:52:00,70.0,43.0,7.0,240.0,46.0
2010-01-29 13:51:00,70.0,46.0,14.0,270.0,48.0
2010-01-29 14:50:00,70.0,50.0,17.0,230.0,50.0
2010-01-29 15:51:00,70.0,53.0,11.0,250.0,52.0
2010-01-29 16:54:00,72.0,50.0,11.0,220.0,52.0
2010-01-29 17:48:00,70.0,57.0,0.0,0.0,54.0
2010-01-29 18:49:00,66.0,60.0,0.0,0.0,52.0
2010-01-30 07:08:00,57.0,82.0,0.0,0.0,52.0
2010-01-30 07:44:00,57.0,77.0,0.0,0.0,50.0
2010-01-30 08:51:00,57.0,82.0,0.0,0.0,52.0
2010-01-30 09:50:00,61.0,72.0,0.0,0.0,52.0
2010-01-30 10:43:00,68.0,56.0,0.0,0.0,52.0
2010-01-30 11:46:00,70.0,53.0,3.0,70.0,52.0
2010-01-30 12:52:00,72.0,53.0,9.0,190.0,54.0
2010-01-30 13:50:00,70.0,60.0,11.0,180.0,55.0
2010-01-30 14:51:00,70.0,57.0,14.0,190.0,54.0
2010-01-30 16:00:00,70.0,57.0,11.0,190.0,54.0
2010-01-30 17:01:00,70.0,53.0,11.0,180.0,52.0
2010-01-30 18:00:00,68.0,60.0,0.0,0.0,54.0
2010-01-30 18:50:00,66.0,60.0,0.0,0.0,52.0
2010-01-31 07:13:00,52.0,94.0,0.0,0.0,50.0
2010-01-31 07:52:00,52.0,88.0,0.0,0.0,48.0
2010-01-31 08:50:00,57.0,88.0,0.0,0.0,54.0
2010-01-31 10:00:00,64.0,78.0,0.0,0.0,57.0
2010-01-31 11:20:00,70.0,57.0,0.0,0.0,54.0
2010-01-31 11:51:00,70.0,60.0,5.0,100.0,55.0
2010-01-31 12:51:00,72.0,57.0,9.0,200.0,55.0
2010-01-31 13:42:00,72.0,57.0,11.0,200.0,55.0
2010-01-31 14:49:00,72.0,53.0,11.0,230.0,54.0
2010-01-31 15:52:00,72.0,61.0,7.0,200.0,57.0
2010-01-31 16:50:00,72.0,61.0,7.0,200.0,57.0
2010-01-31 17:42:00,70.0,60.0,6.0,210.0,55.0
2010-01-31 18:41:00,68.0,64.0,0.0,0.0,55.0
2010-02-01 07:07:00,52.0,82.0,0.0,0.0,46.0
2010-02-01 07:47:00,54.0,77.0,0.0,0.0,46.0
2010-02-01 08:47:00,55.0,77.0,0.0,0.0,48.0
2010-02-01 09:43:00,63.0,68.0,0.0,0.0,52.0
2010-02-01 10:51:00,68.0,49.0,0.0,0.0,48.0
2010-02-01 12:07:00,72.0,38.0,6.0,50.0,45.0
2010-02-01 12:51:00,73.0,33.0,11.0,210.0,43.0
2010-02-01 13:45:00,73.0,36.0,7.0,230.0,45.0
2010-02-01 14:54:00,72.0,38.0,9.0,180.0,45.0
2010-02-01 15:50:00,73.0,38.0,10.0,230.0,46.0
2010-02-01 16:44:00,72.0,41.0,9.0,240.0,46.0
2010-02-01 17:45:00,70.0,46.0,0.0,0.0,48.0
2010-02-01 18:43:00,68.0,60.0,0.0,0.0,54.0
2010-02-02 07:07:00,54.0,82.0,0.0,0.0,48.0
2010-02-02 07:42:00,54.0,82.0,0.0,0.0,48.0
2010-02-02 08:44:00,55.0,77.0,0.0,0.0,48.0
2010-02-02 10:51:00,68.0,49.0,0.0,0.0,48.0
2010-02-02 11:52:00,70.0,38.0,3.0,210.0,43.0
2010-02-02 12:49:00,72.0,38.0,0.0,0.0,45.0
2010-02-02 13:46:00,70.0,43.0,5.0,200.0,46.0
2010-02-02 14:44:00,70.0,46.0,7.0,200.0,48.0
2010-02-02 15:43:00,70.0,53.0,9.0,250.0,52.0
2010-02-02 16:48:00,68.0,56.0,0.0,0.0,52.0
2010-02-02 17:48:00,68.0,60.0,0.0,0.0,54.0
2010-02-02 18:49:00,66.0,64.0,0.0,0.0,54.0
2010-02-03 07:00:00,57.0,94.0,0.0,0.0,55.0
2010-02-03 07:49:00,57.0,94.0,0.0,0.0,55.0
2010-02-03 08:43:00,57.0,94.0,7.0,290.0,55.0
2010-02-03 09:44:00,57.0,52.022057168579785,0.0,0.0,56.868255395683455
2010-02-03 10:45:00,59.0,88.0,0.0,0.0,55.0
