date,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyDewPointTemperature
2013-01-06 08:00:00,57.0,65.0,9.0,340.0,45.0
2013-01-06 10:43:00,68.0,60.0,0.0,0.0,54.0
2013-01-06 11:00:00,71.0,33.0,4.0,330.0,40.0
2013-01-06 11:46:00,66.0,83.0,0.0,0.0,61.0
2013-01-06 12:47:00,68.0,69.0,7.0,10.0,57.0
2013-01-06 14:00:00,73.0,44.0,7.0,60.0,50.0
2013-01-06 14:41:00,70.0,69.0,7.0,30.0,59.0
2013-01-06 15:50:00,70.0,69.0,7.0,20.0,59.0
2013-01-06 16:47:00,66.0,83.0,7.0,360.0,61.0
2013-01-06 17:43:00,66.0,83.0,7.0,360.0,61.0
2013-01-06 18:42:00,64.0,83.0,0.0,0.0,59.0
2013-01-06 20:00:00,63.0,73.0,0.0,0.0,54.0
2013-01-06 23:00:00,60.0,83.0,0.0,0.0,54.0
2013-01-07 02:00:00,57.0,86.0,0.0,0.0,53.0
2013-01-07 05:00:00,55.0,84.0,0.0,0.0,51.0
2013-01-07 06:53:00,59.0,77.0,0.0,0.0,52.0
2013-01-07 08:00:00,54.0,84.0,0.0,0.0,49.0
2013-01-07 08:44:00,61.0,72.0,0.0,0.0,52.0
2013-01-07 09:45:00,64.0,73.0,0.0,0.0,55.0
2013-01-07 10:48:00,64.0,73.0,7.0,30.0,55.0
2013-01-07 11:00:00,68.0,62.0,2.0,60.0,54.0
2013-01-07 11:50:00,66.0,73.0,7.0,30.0,57.0
2013-01-07 12:50:00,66.0,68.0,9.0,10.0,55.0
2013-01-07 13:43:00,66.0,78.0,7.0,10.0,59.0
2013-01-07 14:00:00,69.0,64.0,7.0,40.0,56.0
2013-01-07 14:43:00,68.0,78.0,7.0,30.0,61.0
2013-01-07 15:41:00,68.0,78.0,7.0,30.0,61.0
2013-01-07 16:41:00,66.0,83.0,7.0,360.0,61.0
2013-01-07 17:00:00,68.0,56.0,4.0,40.0,51.0
2013-01-07 17:43:00,63.0,77.0,23.0,300.0,55.0
2013-01-07 20:00:00,63.0,46.0,7.0,240.0,42.0
2013-01-08 05:00:00,52.0,56.0,2.0,300.0,36.0
2013-01-08 07:45:00,54.0,72.0,11.0,310.0,45.0
2013-01-08 08:00:00,54.0,49.0,4.0,300.0,35.0
2013-01-08 08:45:00,59.0,68.0,9.0,340.0,48.0
2013-01-08 09:40:00,63.0,59.0,9.0,320.0,48.0
2013-01-08 10:41:00,64.0,60.0,9.0,340.0,50.0
2013-01-08 11:00:00,68.0,57.59868421052632,4.0,330.0,61.72350086112416
2013-01-08 11:43:00,66.0,60.0,9.0,320.0,52.0
2013-01-08 13:46:00,68.0,64.0,23.0,340.0,55.0
2013-01-08 14:00:00,70.0,38.0,9.0,40.0,44.0
2013-01-08 14:41:00,70.0,64.0,23.0,360.0,57.0
2013-01-08 15:42:00,70.0,78.0,23.0,360.0,63.0
2013-01-08 16:42:00,68.0,64.0,23.0,360.0,55.0
2013-01-08 17:00:00,68.0,54.0,9.0,20.0,50.0
2013-01-08 17:44:00,66.0,68.0,9.0,360.0,55.0
2013-01-08 18:42:00,64.0,68.0,7.0,340.0,54.0
2013-01-08 20:00:00,60.0,53.0,0.0,0.0,42.0
2013-01-09 05:00:00,49.0,55.0,0.0,0.0,33.0
2013-01-09 07:00:00,57.0,72.0,7.0,290.0,48.0
2013-01-09 07:43:00,59.0,68.0,7.0,290.0,48.0
2013-01-09 08:00:00,47.0,64.0,0.0,0.0,35.0
2013-01-09 08:47:00,63.0,52.0,7.0,340.0,45.0
2013-01-09 10:44:00,68.0,49.0,7.0,360.0,48.0
2013-01-09 11:00:00,69.0,38.0,2.0,360.0,42.0
2013-01-09 11:41:00,68.0,64.0,7.0,360.0,55.0
2013-01-09 12:42:00,70.0,57.0,17.0,360.0,54.0
2013-01-09 13:49:00,70.0,57.0,23.0,360.0,54.0
2013-01-09 14:00:00,73.0,32.0,9.0,40.0,41.0
2013-01-09 17:00:00,71.0,47.0,4.0,40.0,49.0
2013-01-09 17:41:00,66.0,68.0,0.0,0.0,55.0
2013-01-09 18:41:00,61.0,72.0,0.0,0.0,52.0
2013-01-09 20:00:00,62.0,67.0,0.0,0.0,51.0
2013-01-10 05:00:00,48.0,100.0,2.0,240.0,48.0
2013-01-10 07:41:00,59.0,68.0,9.0,310.0,48.0
2013-01-10 08:00:00,46.0,66.0,0.0,0.0,35.0
2013-01-10 08:42:00,61.0,52.0,7.0,300.0,43.0
2013-01-10 09:40:00,68.0,64.0,7.0,300.0,55.0
2013-01-10 11:00:00,70.0,39.0,2.0,160.0,44.0
2013-01-10 11:41:00,70.0,64.0,0.0,0.0,57.0
2013-01-10 12:44:00,73.0,47.0,0.0,0.0,52.0
2013-01-10 13:51:00,73.0,47.0,0.0,0.0,52.0
2013-01-10 14:00:00,75.0,36.0,4.0,140.0,46.0
2013-01-10 14:42:00,72.0,57.0,7.0,140.0,55.0
2013-01-10 16:41:00,70.0,60.0,0.0,0.0,55.0
2013-01-10 17:00:00,71.0,50.0,4.0,160.0,51.0
2013-01-10 18:41:00,66.0,68.0,0.0,0.0,55.0
2013-01-10 20:00:00,65.0,68.0,0.0,0.0,54.0
2013-01-11 05:00:00,65.0,21.0,2.0,340.0,25.0
2013-01-11 07:00:00,64.0,88.0,11.0,360.0,61.0
2013-01-11 07:45:00,63.0,83.0,14.0,360.0,57.0
2013-01-11 08:00:00,63.0,68.0,4.0,360.0,52.0
2013-01-11 08:43:00,64.0,78.0,7.0,360.0,57.0
2013-01-11 09:41:00,64.0,83.0,7.0,360.0,59.0
2013-01-11 11:00:00,63.0,60.0,2.0,360.0,49.0
2013-01-11 12:45:00,64.0,60.0,11.0,360.0,50.0
2013-01-11 13:46:00,64.0,60.0,23.0,360.0,50.0
2013-01-11 14:00:00,63.0,50.0,7.0,360.0,45.0
2013-01-11 15:40:00,64.0,60.0,18.0,360.0,50.0
2013-01-11 16:40:00,61.0,55.0,18.0,350.0,45.0
2013-01-11 17:00:00,62.0,50.0,7.0,360.0,43.0
2013-01-11 17:51:00,59.0,72.0,7.0,350.0,50.0
2013-01-11 18:40:00,57.0,63.0,7.0,360.0,45.0
2013-01-11 20:00:00,55.0,63.0,0.0,0.0,42.0
2013-01-11 23:00:00,51.0,69.0,0.0,0.0,41.0
2013-01-12 02:00:00,47.0,67.0,0.0,0.0,37.0
2013-01-12 05:00:00,54.0,56.0,7.0,340.0,38.0
2013-01-12 06:52:00,50.0,54.0,9.0,360.0,34.0
2013-01-12 07:48:00,50.0,54.0,7.0,340.0,34.0
2013-01-12 08:00:00,49.0,59.0,2.0,300.0,35.0
2013-01-12 08:40:00,52.0,67.0,0.0,0.0,41.0
2013-01-12 09:48:00,57.0,55.0,11.0,320.0,41.0
2013-01-12 11:00:00,62.0,29.0,9.0,330.0,30.0
2013-01-12 13:40:00,63.0,52.0,11.0,30.0,45.0
2013-01-12 14:00:00,64.0,42.0,9.0,40.0,40.0
2013-01-12 14:40:00,61.0,55.0,18.0,20.0,45.0
2013-01-12 15:40:00,63.0,52.0,23.0,10.0,45.0
2013-01-12 16:50:00,63.0,52.0,23.0,10.0,45.0
2013-01-12 17:00:00,63.0,43.0,7.0,360.0,39.0
2013-01-12 17:49:00,59.0,55.0,11.0,360.0,43.0
2013-01-12 18:40:00,57.0,55.0,7.0,360.0,41.0
2013-01-12 20:00:00,55.0,55.0,0.0,0.0,39.0
2013-01-12 23:00:00,50.0,60.0,0.0,0.0,37.0
2013-01-13 02:00:00,51.0,59.0,4.0,330.0,37.0
2013-01-13 05:00:00,51.0,61.0,2.0,340.0,38.0
2013-01-13 07:00:00,52.0,77.0,11.0,320.0,45.0
2013-01-13 07:48:00,52.0,77.0,7.0,270.0,45.0
2013-01-13 08:00:00,52.0,64.0,2.0,340.0,40.0
2013-01-13 08:51:00,55.0,72.0,11.0,320.0,46.0
2013-01-13 11:00:00,62.0,44.0,7.0,330.0,40.0
2013-01-13 11:49:00,61.0,48.0,7.0,30.0,41.0
2013-01-13 12:48:00,61.0,48.0,14.0,40.0,41.0
2013-01-13 13:45:00,63.0,68.0,14.0,30.0,52.0
2013-01-13 14:00:00,65.0,46.0,7.0,40.0,43.0
2013-01-13 14:42:00,63.0,68.0,14.0,20.0,52.0
2013-01-13 15:42:00,63.0,68.0,14.0,360.0,52.0
2013-01-13 16:41:00,63.0,68.0,14.0,350.0,52.0
2013-01-13 17:00:00,63.0,57.0,7.0,40.0,47.0
2013-01-13 17:49:00,59.0,82.0,11.0,350.0,54.0
2013-01-13 18:40:00,59.0,72.0,7.0,340.0,50.0
2013-01-13 20:00:00,57.0,62.0,7.0,340.0,44.0
2013-01-13 23:00:00,55.0,66.0,2.0,270.0,44.0
2013-01-14 02:00:00,50.0,71.0,0.0,0.0,40.0
2013-01-14 05:00:00,52.0,61.0,4.0,340.0,39.0
2013-01-14 08:00:00,51.0,69.0,2.0,340.0,41.0
2013-01-14 08:01:00,52.0,67.0,9.0,270.0,41.0
2013-01-14 08:42:00,54.0,67.0,0.0,0.0,43.0
2013-01-14 09:25:00,54.0,67.0,18.0,330.0,43.0
2013-01-14 09:40:00,55.0,72.0,18.0,330.0,46.0
2013-01-14 11:00:00,62.0,48.0,9.0,330.0,42.0
2013-01-14 12:41:00,57.0,63.0,11.0,20.0,45.0
2013-01-14 13:40:00,63.0,68.0,21.0,20.0,52.0
2013-01-14 14:00:00,64.0,47.0,9.0,40.0,44.0
2013-01-14 14:41:00,61.0,68.0,23.0,350.0,50.0
2013-01-14 15:42:00,59.0,68.0,21.0,350.0,48.0
2013-01-14 16:43:00,59.0,68.0,17.0,350.0,48.0
2013-01-14 17:00:00,59.0,54.0,9.0,360.0,42.0
2013-01-14 17:49:00,57.0,63.0,17.0,340.0,45.0
2013-01-14 18:41:00,55.0,72.0,9.0,340.0,46.0
2013-01-14 20:00:00,55.0,55.0,4.0,340.0,39.0
2013-01-15 05:00:00,51.0,52.0,9.0,340.0,34.0
2013-01-15 07:02:00,50.0,82.0,17.0,330.0,45.0
2013-01-15 07:46:00,50.0,71.0,17.0,330.0,41.0
2013-01-15 08:00:00,50.0,44.0,7.0,340.0,29.0
2013-01-15 08:42:00,52.0,62.0,17.0,340.0,39.0
2013-01-15 10:42:00,55.0,55.0,23.0,340.0,39.0
2013-01-15 11:00:00,59.0,35.0,9.0,330.0,31.0
2013-01-15 11:40:00,57.0,55.0,23.0,340.0,41.0
2013-01-15 12:45:00,59.0,51.0,23.0,350.0,41.0
2013-01-15 13:44:00,59.0,51.0,23.0,330.0,41.0
2013-01-15 14:00:00,61.0,34.0,13.0,330.0,32.0
2013-01-15 15:05:00,59.0,51.0,23.0,330.0,41.0
2013-01-15 15:44:00,61.0,72.0,14.0,340.0,52.0
2013-01-15 16:43:00,59.0,68.0,23.0,340.0,48.0
2013-01-15 17:00:00,59.0,57.59868421052632,18.0,340.0,61.72350086112416
2013-01-15 17:40:00,59.0,68.0,21.0,340.0,48.0
2013-01-15 18:44:00,54.0,72.0,21.0,340.0,45.0
2013-01-15 20:00:00,53.0,50.0,13.0,340.0,34.0
2013-01-16 05:00:00,52.0,57.0,7.0,340.0,37.0
2013-01-16 07:02:00,54.0,88.0,11.0,340.0,50.0
2013-01-16 07:42:00,54.0,72.0,11.0,340.0,45.0
2013-01-16 08:00:00,50.0,63.0,4.0,340.0,38.0
2013-01-16 08:40:00,55.0,63.0,21.0,340.0,43.0
2013-01-16 09:40:00,59.0,59.0,14.0,340.0,45.0
2013-01-16 11:00:00,63.0,41.0,9.0,330.0,38.0
2013-01-16 11:41:00,63.0,59.0,17.0,340.0,48.0
2013-01-16 12:50:00,64.0,46.0,17.0,340.0,43.0
2013-01-16 13:50:00,66.0,56.0,17.0,340.0,50.0
2013-01-16 14:00:00,69.0,31.0,9.0,330.0,37.0
2013-01-16 14:47:00,68.0,43.0,14.0,340.0,45.0
2013-01-16 15:41:00,68.0,43.0,11.0,340.0,45.0
2013-01-16 16:44:00,68.0,30.0,17.0,340.0,36.0
2013-01-16 17:00:00,71.0,57.59868421052632,7.0,340.0,61.72350086112416
2013-01-16 17:41:00,64.0,60.0,14.0,340.0,50.0
2013-01-16 20:00:00,60.0,37.0,4.0,340.0,34.0
2013-01-17 05:00:00,54.0,54.0,4.0,340.0,37.0
2013-01-17 08:00:00,53.0,62.0,4.0,340.0,40.0
2013-01-17 08:50:00,59.0,63.0,11.0,320.0,46.0
2013-01-17 10:42:00,64.0,60.0,14.0,320.0,50.0
2013-01-17 11:00:00,67.0,44.0,9.0,330.0,44.0
2013-01-17 11:47:00,66.0,60.0,7.0,30.0,52.0
2013-01-17 12:42:00,66.0,60.0,7.0,30.0,52.0
2013-01-17 13:44:00,68.0,64.0,11.0,20.0,55.0
2013-01-17 14:00:00,71.0,50.0,7.0,60.0,51.0
2013-01-17 14:43:00,68.0,69.0,17.0,20.0,57.0
2013-01-17 15:48:00,68.0,69.0,17.0,350.0,57.0
2013-01-17 17:00:00,68.0,60.0,7.0,360.0,53.0
2013-01-17 17:03:00,68.0,69.0,14.0,360.0,57.0
2013-01-17 17:42:00,64.0,83.0,14.0,360.0,59.0
2013-01-17 20:00:00,62.0,57.0,7.0,340.0,47.0
2013-01-18 05:00:00,59.0,46.0,4.0,340.0,38.0
2013-01-18 06:52:00,63.0,59.0,9.0,320.0,48.0
2013-01-18 07:44:00,63.0,45.0,9.0,320.0,41.0
2013-01-18 08:00:00,60.0,39.0,4.0,340.0,35.0
2013-01-18 08:41:00,64.0,52.0,11.0,340.0,46.0
2013-01-18 09:43:00,66.0,56.0,11.0,340.0,50.0
2013-01-18 11:00:00,69.0,25.0,4.0,360.0,32.0
2013-01-18 11:49:00,70.0,57.0,9.0,360.0,54.0
2013-01-18 12:43:00,70.0,50.0,9.0,360.0,50.0
2013-01-18 14:00:00,74.0,37.0,4.0,60.0,46.0
2013-01-18 15:41:00,70.0,50.0,9.0,360.0,50.0
2013-01-18 16:50:00,68.0,53.0,0.0,0.0,50.0
2013-01-18 17:00:00,69.0,54.0,2.0,40.0,51.0
2013-01-18 18:44:00,64.0,60.0,0.0,0.0,50.0
2013-01-18 20:00:00,62.0,71.0,0.0,0.0,53.0
2013-01-18 23:00:00,59.0,57.0,0.0,0.0,44.0
2013-01-19 02:00:00,57.0,51.0,2.0,340.0,39.0
2013-01-19 06:53:00,63.0,59.0,9.0,310.0,48.0
2013-01-19 07:41:00,63.0,45.0,7.0,300.0,41.0
2013-01-19 08:00:00,52.0,50.0,0.0,0.0,34.0
2013-01-19 08:45:00,64.0,40.0,0.0,0.0,39.0
2013-01-19 10:40:00,70.0,57.59868421052632,9.0,360.0,61.72350086112416
2013-01-19 11:00:00,73.0,28.0,7.0,340.0,38.0
2013-01-19 11:40:00,70.0,57.0,9.0,360.0,54.0
2013-01-19 12:43:00,70.0,64.0,11.0,360.0,57.0
2013-01-19 14:00:00,73.0,52.0,4.0,60.0,54.0
2013-01-19 14:40:00,70.0,64.0,14.0,360.0,57.0
2013-01-19 15:45:00,72.0,57.0,18.0,350.0,55.0
2013-01-19 16:50:00,72.0,44.0,11.0,350.0,48.0
2013-01-19 17:00:00,71.0,45.0,6.451031321619557,149.4234592445328,49.0
2013-01-19 17:47:00,68.0,60.0,0.0,0.0,54.0
2013-01-19 18:42:00,64.0,64.0,0.0,0.0,52.0
2013-01-19 20:00:00,64.0,65.0,0.0,0.0,52.0
2013-01-19 23:00:00,60.0,49.0,0.0,0.0,40.0
2013-01-20 02:00:00,63.0,32.0,2.0,340.0,32.0
2013-01-20 05:00:00,60.0,35.0,2.0,360.0,33.0
2013-01-20 07:01:00,64.0,64.0,0.0,0.0,52.0
2013-01-20 07:40:00,64.0,64.0,0.0,0.0,52.0
2013-01-20 08:00:00,54.0,57.59868421052632,0.0,0.0,61.72350086112416
2013-01-20 08:41:00,66.0,68.0,0.0,0.0,55.0
2013-01-20 09:50:00,70.0,60.0,0.0,0.0,55.0
2013-01-20 11:00:00,76.0,57.59868421052632,7.0,360.0,61.72350086112416
2013-01-20 12:40:00,72.0,57.0,9.0,30.0,55.0
2013-01-20 14:00:00,76.0,39.0,4.0,40.0,50.0
2013-01-20 14:50:00,72.0,57.0,9.0,20.0,55.0
2013-01-20 15:47:00,75.0,57.0,9.0,10.0,59.0
2013-01-20 16:50:00,75.0,50.0,9.0,360.0,55.0
2013-01-20 17:00:00,74.0,44.0,4.0,40.0,51.0
2013-01-20 17:48:00,70.0,60.0,0.0,0.0,55.0
2013-01-20 18:40:00,66.0,68.0,0.0,0.0,55.0
2013-01-20 20:00:00,65.0,68.0,2.0,200.0,55.0
2013-01-20 23:00:00,60.0,45.0,2.0,340.0,38.0
2013-01-21 02:00:00,63.0,30.0,2.0,340.0,31.0
2013-01-21 07:01:00,64.0,64.0,0.0,0.0,52.0
2013-01-21 08:00:00,57.0,57.59868421052632,2.0,340.0,61.72350086112416
2013-01-21 08:46:00,68.0,73.0,0.0,0.0,59.0
2013-01-21 09:50:00,70.0,57.0,11.0,340.0,54.0
2013-01-21 10:50:00,73.0,44.0,7.0,30.0,50.0
2013-01-21 11:00:00,74.0,28.0,4.0,340.0,39.0
2013-01-21 12:48:00,72.0,57.0,11.0,30.0,55.0
2013-01-21 13:43:00,75.0,57.0,7.0,360.0,59.0
2013-01-21 14:00:00,76.0,35.0,4.0,60.0,46.0
2013-01-21 15:41:00,77.0,54.0,7.0,350.0,59.0
2013-01-21 16:40:00,75.0,57.0,7.0,360.0,59.0
2013-01-21 17:00:00,75.0,40.0,2.0,40.0,49.0
2013-01-21 17:40:00,73.0,57.0,0.0,0.0,57.0
2013-01-21 18:40:00,72.0,61.0,0.0,0.0,57.0
2013-01-21 20:00:00,65.0,55.0,0.0,0.0,49.0
2013-01-22 05:00:00,59.0,28.0,2.0,300.0,26.0
2013-01-22 07:10:00,64.0,57.59868421052632,7.0,320.0,61.72350086112416
2013-01-22 07:49:00,64.0,57.59868421052632,7.0,330.0,61.72350086112416
2013-01-22 08:00:00,56.0,41.0,2.0,360.0,33.0
2013-01-22 09:43:00,72.0,57.59868421052632,0.0,0.0,61.72350086112416
2013-01-22 11:00:00,76.0,27.0,4.0,340.0,39.0
2013-01-22 11:45:00,72.0,65.0,0.0,0.0,59.0
2013-01-22 12:41:00,73.0,65.0,7.0,20.0,61.0
2013-01-22 13:40:00,75.0,61.0,7.0,20.0,61.0
2013-01-22 14:00:00,77.0,41.0,4.0,40.0,51.0
2013-01-22 14:43:00,77.0,61.0,7.0,20.0,63.0
2013-01-22 15:40:00,77.0,61.0,7.0,20.0,63.0
2013-01-22 16:40:00,75.0,61.0,7.0,350.0,61.0
2013-01-22 17:41:00,73.0,61.0,0.0,0.0,59.0
2013-01-22 18:40:00,72.0,65.0,0.0,0.0,59.0
2013-01-23 05:00:00,60.0,41.0,2.0,240.0,36.0
2013-01-23 07:13:00,64.0,64.0,7.0,300.0,52.0
2013-01-23 07:40:00,64.0,64.0,7.0,300.0,52.0
2013-01-23 08:00:00,59.0,57.59868421052632,0.0,0.0,61.72350086112416
2013-01-23 08:44:00,70.0,64.0,7.0,300.0,57.0
2013-01-23 09:41:00,72.0,65.0,0.0,0.0,59.0
2013-01-23 12:40:00,75.0,61.0,7.0,30.0,61.0
2013-01-23 13:45:00,75.0,61.0,7.0,20.0,61.0
2013-01-23 14:40:00,75.0,61.0,7.0,360.0,61.0
2013-01-23 15:40:00,75.0,61.0,7.0,360.0,61.0
2013-01-23 16:41:00,75.0,61.0,9.0,360.0,61.0
2013-01-23 17:00:00,72.0,39.0,2.0,60.0,46.0
2013-01-23 17:41:00,73.0,61.0,0.0,0.0,59.0
2013-01-23 18:44:00,73.0,61.0,0.0,0.0,59.0
2013-01-23 20:00:00,68.0,50.0,0.0,0.0,49.0
2013-01-24 05:00:00,59.0,54.0,0.0,0.0,42.0
2013-01-24 07:00:00,66.0,68.0,7.0,290.0,55.0
2013-01-24 08:00:00,59.0,59.0,0.0,0.0,44.0
2013-01-24 09:46:00,73.0,57.0,0.0,0.0,57.0
2013-01-24 11:00:00,78.0,27.0,0.0,0.0,42.0
2013-01-24 13:50:00,79.0,57.59868421052632,7.0,20.0,61.72350086112416
2013-01-24 14:00:00,81.0,20.0,4.0,60.0,36.0
2013-01-24 14:46:00,79.0,58.0,7.0,360.0,63.0
2013-01-24 15:43:00,73.0,61.0,7.0,330.0,59.0
2013-01-24 16:40:00,73.0,61.0,0.0,0.0,59.0
2013-01-24 17:47:00,73.0,61.0,0.0,0.0,59.0
2013-01-25 05:00:00,63.0,62.0,2.0,240.0,49.0
2013-01-25 07:07:00,66.0,68.0,0.0,0.0,55.0
2013-01-25 07:40:00,66.0,68.0,0.0,0.0,55.0
2013-01-25 08:00:00,63.0,59.0,0.0,0.0,48.0
2013-01-25 08:45:00,70.0,69.0,0.0,0.0,59.0
2013-01-25 09:41:00,73.0,61.0,7.0,20.0,59.0
2013-01-25 10:41:00,73.0,61.0,7.0,30.0,59.0
2013-01-25 11:00:00,76.0,42.0,2.0,60.0,52.0
2013-01-25 11:41:00,75.0,57.0,7.0,20.0,59.0
2013-01-25 12:42:00,79.0,58.0,7.0,20.0,63.0
2013-01-25 13:50:00,77.0,57.0,11.0,20.0,61.0
2013-01-25 14:00:00,80.0,41.0,4.0,60.0,54.0
2013-01-25 14:43:00,73.0,57.0,11.0,20.0,57.0
2013-01-25 16:47:00,75.0,57.0,11.0,20.0,59.0
2013-01-25 17:00:00,76.0,49.0,2.0,40.0,55.0
2013-01-25 17:48:00,70.0,57.0,7.0,270.0,54.0
2013-01-25 19:00:00,66.0,73.0,0.0,0.0,57.0
2013-01-25 20:00:00,67.0,76.0,4.0,240.0,60.0
2013-01-26 05:00:00,67.0,80.0,0.0,0.0,60.0
2013-01-26 07:11:00,66.0,68.0,0.0,0.0,55.0
2013-01-26 07:40:00,66.0,68.0,0.0,0.0,55.0
2013-01-26 08:00:00,64.0,82.0,0.0,0.0,59.0
2013-01-26 08:40:00,66.0,68.0,0.0,0.0,55.0
2013-01-26 09:45:00,70.0,69.0,0.0,0.0,59.0
2013-01-26 10:42:00,72.0,65.0,0.0,0.0,59.0
2013-01-26 11:00:00,74.0,56.0,2.0,60.0,57.0
2013-01-26 11:40:00,73.0,65.0,7.0,100.0,61.0
2013-01-26 12:43:00,73.0,65.0,9.0,130.0,61.0
