date,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyDewPointTemperature
2010-01-05 00:00:00,9.0,75.0,9.0,210.0,3.0
2010-01-05 03:00:00,3.0,85.0,7.0,200.0,-1.0
2010-01-05 09:00:00,5.0,95.0,4.0,180.0,4.0
2010-01-05 09:30:00,5.0,92.0,7.0,160.0,3.0
2010-01-05 10:00:00,5.0,92.0,9.0,160.0,3.0
2010-01-05 11:00:00,5.0,92.0,7.0,160.0,3.0
2010-01-05 12:00:00,9.0,90.0,7.0,170.0,7.0
2010-01-05 12:05:00,9.0,92.0,9.0,160.0,7.0
2010-01-05 12:30:00,9.0,92.0,9.0,160.0,7.0
2010-01-05 13:00:00,10.0,85.0,11.0,170.0,7.0
2010-01-05 13:30:00,10.0,85.0,13.0,170.0,7.0
2010-01-05 14:00:00,10.0,85.0,13.0,170.0,7.0
2010-01-05 14:30:00,10.0,85.0,9.0,180.0,7.0
2010-01-05 15:00:00,15.0,79.0,7.0,220.0,9.0
2010-01-05 15:08:00,10.0,92.0,13.0,180.0,9.0
2010-01-05 16:00:00,10.0,85.0,16.0,170.0,7.0
2010-01-05 17:00:00,9.0,92.0,9.0,170.0,7.0
2010-01-05 21:00:00,12.0,90.0,7.0,180.0,10.0
2010-01-06 00:00:00,13.0,90.0,7.0,190.0,11.0
2010-01-06 03:00:00,13.0,85.0,7.0,170.0,9.0
2010-01-06 09:00:00,8.0,85.0,0.0,0.0,4.0
2010-01-06 09:30:00,5.0,100.0,7.0,140.0,5.0
2010-01-06 10:00:00,5.0,100.0,9.0,140.0,5.0
2010-01-06 10:30:00,5.0,100.0,9.0,140.0,5.0
2010-01-06 11:00:00,10.0,92.0,7.0,140.0,9.0
2010-01-06 11:07:00,10.0,92.0,7.0,140.0,9.0
2010-01-06 12:00:00,12.0,85.0,2.0,150.0,8.0
2010-01-06 13:00:00,12.0,85.0,7.0,120.0,9.0
2010-01-06 14:00:00,12.0,92.0,7.0,110.0,10.0
2010-01-06 15:00:00,13.0,80.0,2.0,130.0,8.0
2010-01-06 15:16:00,12.0,92.0,9.0,110.0,10.0
2010-01-06 16:00:00,12.0,92.0,9.0,90.0,10.0
2010-01-06 21:00:00,17.0,80.0,4.0,120.0,12.0
2010-01-07 00:00:00,18.0,84.0,7.0,130.0,14.0
2010-01-07 03:00:00,17.0,84.0,7.0,110.0,13.0
2010-01-07 09:00:00,20.0,86.0,4.0,150.0,16.0
2010-01-07 09:30:00,19.0,93.0,9.0,120.0,18.0
2010-01-07 10:00:00,19.0,93.0,11.0,130.0,18.0
2010-01-07 11:00:00,21.0,93.0,11.0,130.0,19.0
2010-01-07 11:21:00,21.0,93.0,9.0,130.0,19.0
2010-01-07 12:00:00,23.0,88.0,4.0,170.0,20.0
2010-01-07 13:00:00,23.0,93.0,9.0,140.0,21.0
2010-01-07 14:00:00,25.0,93.0,9.0,150.0,23.0
2010-01-07 15:00:00,26.0,88.0,4.0,180.0,23.0
2010-01-07 16:00:00,27.0,93.0,9.0,170.0,25.0
2010-01-07 17:00:00,27.0,93.0,7.0,170.0,25.0
2010-01-07 21:00:00,28.0,92.0,4.0,220.0,26.0
2010-01-08 00:00:00,25.0,83.0,7.0,240.0,21.0
2010-01-08 03:00:00,23.0,81.0,4.0,240.0,18.0
2010-01-08 06:00:00,21.0,84.0,4.0,250.0,17.0
2010-01-08 09:00:00,20.0,91.0,2.0,240.0,18.0
2010-01-08 09:30:00,19.0,100.0,7.0,230.0,19.0
2010-01-08 10:00:00,19.0,100.0,7.0,230.0,19.0
2010-01-08 11:00:00,19.0,100.0,7.0,220.0,19.0
2010-01-08 12:00:00,22.0,87.0,7.0,260.0,18.0
2010-01-08 13:00:00,23.0,93.0,7.0,230.0,21.0
2010-01-08 14:00:00,23.0,93.0,7.0,230.0,21.0
2010-01-08 15:00:00,23.0,80.0,4.0,240.0,18.0
2010-01-08 16:00:00,23.0,86.0,9.0,260.0,19.0
2010-01-08 17:00:00,23.0,86.0,11.0,230.0,19.0
2010-01-08 21:00:00,20.0,86.0,4.0,250.0,16.0
2010-01-09 00:00:00,20.0,89.0,4.0,250.0,17.0
2010-01-09 03:00:00,19.0,91.0,0.0,0.0,17.0
2010-01-09 06:00:00,19.0,91.0,0.0,0.0,16.0
2010-01-09 09:00:00,18.0,93.0,0.0,0.0,16.0
2010-01-09 09:30:00,18.0,100.0,4.0,30.0,18.0
2010-01-09 10:00:00,18.0,100.0,7.0,30.0,18.0
2010-01-09 11:00:00,18.0,100.0,7.0,30.0,18.0
2010-01-09 12:00:00,18.0,91.0,4.0,30.0,16.0
2010-01-09 13:00:00,19.0,93.0,9.0,40.0,18.0
2010-01-09 14:00:00,19.0,93.0,9.0,40.0,18.0
2010-01-09 15:00:00,16.0,92.0,4.0,50.0,14.0
2010-01-09 16:00:00,16.0,100.0,9.0,40.0,16.0
2010-01-09 17:00:00,14.0,92.0,9.0,40.0,12.0
2010-01-09 18:00:00,9.0,90.0,2.0,40.0,7.0
2010-01-09 21:00:00,8.0,90.0,4.0,50.0,6.0
2010-01-10 00:00:00,6.0,85.0,2.0,60.0,3.0
2010-01-10 03:00:00,5.0,85.0,2.0,40.0,2.0
2010-01-10 09:00:00,6.0,80.0,9.0,30.0,2.0
2010-01-10 10:00:00,7.0,85.0,11.0,50.0,3.0
2010-01-10 11:00:00,9.0,85.0,11.0,40.0,5.0
2010-01-10 12:00:00,11.0,75.0,9.0,50.0,4.0
2010-01-10 13:00:00,14.0,73.0,16.0,60.0,7.0
2010-01-10 14:00:00,16.0,67.0,16.0,60.0,7.0
2010-01-10 15:00:00,13.0,65.0,9.0,60.0,3.0
2010-01-10 16:00:00,12.0,73.0,13.0,50.0,5.0
2010-01-10 17:00:00,10.0,79.0,16.0,50.0,5.0
2010-01-10 18:00:00,10.0,66.0,9.0,60.0,1.0
2010-01-10 21:00:00,8.0,65.0,9.0,50.0,-1.0
2010-01-11 00:00:00,6.0,70.0,7.0,70.0,-1.0
2010-01-11 03:00:00,8.0,70.0,9.0,60.0,0.0
2010-01-11 06:00:00,5.0,71.0,4.0,70.0,-2.0
2010-01-11 09:00:00,6.0,70.0,9.0,80.0,-1.0
2010-01-11 10:00:00,7.0,72.0,11.0,50.0,0.0
2010-01-11 11:00:00,7.0,72.0,9.0,40.0,0.0
2010-01-11 12:00:00,9.0,65.0,7.0,70.0,-1.0
2010-01-11 13:00:00,10.0,67.0,9.0,60.0,1.0
2010-01-11 14:00:00,10.0,72.0,13.0,60.0,3.0
2010-01-11 15:00:00,14.0,60.0,4.0,60.0,2.0
2010-01-11 16:00:00,19.0,53.0,13.0,50.0,5.0
2010-01-11 17:00:00,16.0,62.0,13.0,50.0,5.0
2010-01-11 18:00:00,16.0,56.0,4.0,60.0,3.0
2010-01-11 21:00:00,12.0,76.0,7.0,50.0,6.0
2010-01-12 00:00:00,7.0,85.0,2.0,30.0,3.0
2010-01-12 03:00:00,4.0,90.0,4.0,60.0,1.0
2010-01-12 06:00:00,2.0,91.0,4.0,60.0,0.0
2010-01-12 09:00:00,0.0,90.0,2.0,60.0,-2.0
2010-01-12 10:00:00,5.0,85.0,7.0,70.0,1.0
2010-01-12 11:00:00,10.0,72.0,7.0,80.0,3.0
2010-01-12 12:00:00,1.0,85.0,2.0,80.0,-3.0
2010-01-12 13:00:00,12.0,73.0,7.0,40.0,5.0
2010-01-12 14:00:00,12.0,67.0,4.0,40.0,3.0
2010-01-12 15:00:00,9.0,65.0,0.0,0.0,0.0
2010-01-12 16:00:00,14.0,67.0,4.0,50.0,5.0
2010-01-12 17:00:00,12.0,67.0,9.0,40.0,3.0
2010-01-12 18:00:00,8.0,75.0,4.0,60.0,1.0
2010-01-12 21:00:00,7.0,80.0,0.0,0.0,2.0
2010-01-13 00:00:00,0.0,85.0,0.0,0.0,-3.0
2010-01-13 03:00:00,-1.0,85.0,0.0,0.0,-5.0
2010-01-13 06:00:00,-6.0,86.0,0.0,0.0,-9.0
2010-01-13 08:00:00,5.0,85.0,4.0,20.0,1.0
2010-01-13 09:00:00,0.0,85.0,0.0,0.0,-3.0
2010-01-13 10:00:00,9.0,92.0,7.0,40.0,7.0
2010-01-13 11:00:00,12.0,79.0,7.0,60.0,7.0
2010-01-13 11:30:00,12.0,79.0,7.0,40.0,7.0
2010-01-13 12:00:00,8.0,85.0,2.0,40.0,5.0
2010-01-13 12:30:00,14.0,79.0,7.0,40.0,9.0
2010-01-13 13:00:00,16.0,79.0,7.0,50.0,10.0
2010-01-13 14:00:00,16.0,100.0,7.0,40.0,16.0
2010-01-13 15:00:00,14.0,100.0,0.0,0.0,14.0
2010-01-13 15:20:00,16.0,100.0,7.0,50.0,16.0
2010-01-13 16:00:00,18.0,86.0,4.0,10.0,14.0
2010-01-13 17:00:00,16.0,93.0,4.0,10.0,14.0
2010-01-13 18:00:00,14.0,100.0,2.0,30.0,14.0
2010-01-13 21:00:00,12.0,95.0,2.0,50.0,11.0
2010-01-14 00:00:00,11.0,95.0,4.0,30.0,10.0
2010-01-14 03:00:00,10.0,95.0,2.0,60.0,9.0
2010-01-14 09:00:00,4.0,95.0,0.0,0.0,3.0
2010-01-14 09:30:00,0.0,100.0,4.0,30.0,0.0
2010-01-14 10:00:00,1.0,92.0,7.0,40.0,0.0
2010-01-14 11:00:00,3.0,92.0,4.0,40.0,1.0
2010-01-14 12:00:00,7.0,90.0,0.0,0.0,4.0
2010-01-14 13:00:00,7.0,92.0,4.0,40.0,5.0
2010-01-14 14:00:00,10.0,85.0,2.0,50.0,7.0
2010-01-14 15:00:00,13.0,85.0,0.0,0.0,9.0
2010-01-14 16:00:00,12.0,92.0,0.0,0.0,10.0
2010-01-14 17:00:00,12.0,92.0,0.0,0.0,10.0
2010-01-14 18:00:00,11.0,90.0,0.0,0.0,8.0
2010-01-14 19:00:00,7.0,100.0,0.0,0.0,7.0
2010-01-14 20:00:00,7.0,100.0,4.0,20.0,7.0
2010-01-14 21:00:00,7.0,92.0,4.0,30.0,5.0
2010-01-14 21:00:00,11.0,90.0,2.0,100.0,9.0
2010-01-15 00:00:00,13.0,95.0,0.0,0.0,12.0
2010-01-15 03:00:00,14.0,95.0,0.0,0.0,13.0
2010-01-15 09:30:00,16.0,93.0,0.0,0.0,14.0
2010-01-15 10:00:00,16.0,100.0,0.0,0.0,16.0
2010-01-15 11:00:00,16.0,100.0,0.0,0.0,16.0
2010-01-15 12:00:00,19.0,93.0,0.0,0.0,17.0
2010-01-15 13:00:00,19.0,93.0,4.0,20.0,18.0
2010-01-15 13:30:00,19.0,93.0,4.0,10.0,18.0
2010-01-15 14:00:00,21.0,93.0,4.0,360.0,19.0
2010-01-15 14:53:00,21.0,93.0,0.0,0.0,19.0
2010-01-15 15:00:00,21.0,89.0,0.0,0.0,18.0
2010-01-15 15:30:00,21.0,93.0,0.0,0.0,19.0
2010-01-15 16:00:00,19.0,93.0,0.0,0.0,18.0
2010-01-15 17:00:00,19.0,93.0,0.0,0.0,18.0
2010-01-15 21:00:00,21.0,91.0,0.0,0.0,19.0
2010-01-16 00:00:00,20.0,94.0,2.0,320.0,19.0
2010-01-16 03:00:00,20.0,93.0,2.0,20.0,18.0
2010-01-16 09:00:00,19.0,96.0,0.0,0.0,18.0
2010-01-16 09:30:00,19.0,93.0,2.0,90.0,18.0
2010-01-16 10:00:00,19.0,100.0,2.0,100.0,19.0
2010-01-16 11:00:00,21.0,93.0,4.0,120.0,19.0
2010-01-16 12:00:00,21.0,94.0,2.0,50.0,20.0
2010-01-16 13:00:00,21.0,93.0,7.0,90.0,19.0
2010-01-16 14:00:00,21.0,93.0,9.0,110.0,19.0
2010-01-16 15:00:00,20.0,89.0,4.0,130.0,17.0
2010-01-16 16:00:00,19.0,93.0,9.0,120.0,18.0
2010-01-16 17:00:00,19.0,86.0,9.0,110.0,16.0
2010-01-16 21:00:00,14.0,80.0,2.0,80.0,9.0
2010-01-17 00:00:00,8.0,85.0,0.0,0.0,5.0
2010-01-17 03:00:00,4.0,90.0,0.0,0.0,1.0
2010-01-17 06:00:00,1.0,90.0,0.0,0.0,-1.0
2010-01-17 09:00:00,-2.0,90.0,0.0,0.0,-4.0
2010-01-17 10:00:00,1.0,92.0,9.0,100.0,0.0
2010-01-17 11:00:00,1.0,92.0,11.0,110.0,0.0
2010-01-17 12:00:00,0.0,85.0,0.0,0.0,-3.0
2010-01-17 13:00:00,7.0,85.0,9.0,120.0,3.0
2010-01-17 14:00:00,9.0,78.0,11.0,110.0,3.0
2010-01-17 15:00:00,9.0,70.0,2.0,90.0,1.0
2010-01-17 16:00:00,7.0,85.0,11.0,130.0,3.0
2010-01-17 17:00:00,7.0,85.0,11.0,100.0,3.0
2010-01-17 18:00:00,8.0,75.0,4.0,90.0,1.0
2010-01-17 21:00:00,6.0,75.0,2.0,110.0,-1.0
2010-01-18 00:00:00,5.0,75.0,0.0,0.0,-1.0
2010-01-18 03:00:00,2.0,80.0,2.0,130.0,-3.0
2010-01-18 06:00:00,0.0,71.0,2.0,80.0,-7.0
2010-01-18 09:00:00,-2.0,75.0,2.0,100.0,-8.0
2010-01-18 09:30:00,-2.0,84.0,9.0,120.0,-6.0
2010-01-18 10:00:00,-2.0,84.0,9.0,120.0,-6.0
2010-01-18 11:00:00,0.0,78.0,13.0,130.0,-6.0
2010-01-18 12:00:00,3.0,60.0,2.0,90.0,-8.0
2010-01-18 13:00:00,1.0,71.0,9.0,120.0,-6.0
2010-01-18 14:00:00,5.0,60.0,7.0,120.0,-6.0
2010-01-18 15:00:00,7.0,55.0,2.0,130.0,-6.0
2010-01-18 16:00:00,7.0,66.0,7.0,110.0,-2.0
2010-01-18 17:00:00,5.0,66.0,7.0,100.0,-4.0
2010-01-18 18:00:00,7.0,55.0,2.0,110.0,-6.0
2010-01-18 21:00:00,7.0,60.0,4.0,120.0,-4.0
2010-01-19 00:00:00,6.0,60.0,4.0,120.0,-5.0
2010-01-19 03:00:00,3.0,65.0,2.0,110.0,-6.0
2010-01-19 06:00:00,2.0,65.0,4.0,130.0,-7.0
2010-01-19 07:00:00,0.0,71.0,11.0,100.0,-8.0
2010-01-19 08:00:00,0.0,71.0,9.0,100.0,-8.0
2010-01-19 09:00:00,-4.0,70.0,2.0,80.0,-12.0
2010-01-19 10:00:00,-2.0,71.0,7.0,100.0,-9.0
2010-01-19 11:00:00,1.0,65.0,7.0,110.0,-8.0
2010-01-19 12:00:00,5.0,55.0,2.0,90.0,-8.0
2010-01-19 13:00:00,5.0,60.0,7.0,110.0,-6.0
2010-01-19 14:00:00,7.0,56.0,7.0,120.0,-6.0
2010-01-19 15:00:00,10.0,40.0,2.0,120.0,-10.0
2010-01-19 16:00:00,7.0,56.0,9.0,80.0,-6.0
2010-01-19 17:00:00,7.0,56.0,9.0,80.0,-6.0
2010-01-19 18:00:00,6.0,51.0,4.0,50.0,-9.0
2010-01-19 21:00:00,3.0,60.0,2.0,20.0,-8.0
2010-01-20 00:00:00,0.0,65.0,0.0,0.0,-9.0
2010-01-20 03:00:00,-3.0,75.0,4.0,60.0,-9.0
2010-01-20 06:00:00,-5.0,81.0,2.0,70.0,-9.0
2010-01-20 09:00:00,-5.0,85.0,2.0,50.0,-9.0
2010-01-20 10:00:00,0.0,71.0,9.0,50.0,-8.0
2010-01-20 11:00:00,0.0,78.0,9.0,50.0,-6.0
2010-01-20 12:00:00,-1.0,75.0,2.0,50.0,-7.0
2010-01-20 13:00:00,3.0,72.0,9.0,50.0,-4.0
2010-01-20 14:00:00,7.0,66.0,9.0,70.0,-2.0
2010-01-20 15:00:00,6.0,60.0,2.0,50.0,-5.0
2010-01-20 16:00:00,9.0,56.0,9.0,40.0,-4.0
2010-01-20 17:00:00,9.0,56.0,7.0,30.0,-4.0
2010-01-20 18:00:00,6.0,50.0,4.0,70.0,-9.0
2010-01-20 19:00:00,3.0,66.0,11.0,60.0,-6.0
2010-01-20 20:00:00,3.0,66.0,9.0,80.0,-6.0
2010-01-20 21:00:00,3.0,60.0,4.0,70.0,-7.0
2010-01-20 22:00:00,3.0,78.0,9.0,90.0,-2.0
2010-01-20 23:00:00,3.0,85.0,9.0,80.0,0.0
2010-01-21 00:00:00,0.0,85.0,2.0,50.0,-3.0
2010-01-21 01:00:00,1.0,92.0,9.0,80.0,0.0
2010-01-21 02:00:00,3.0,92.0,7.0,50.0,1.0
2010-01-21 03:00:00,1.0,85.0,2.0,50.0,-2.0
2010-01-21 06:00:00,-1.0,90.0,4.0,70.0,-3.0
2010-01-21 09:00:00,-2.0,90.0,4.0,50.0,-4.0
2010-01-21 10:00:00,0.0,92.0,9.0,50.0,-2.0
2010-01-21 11:00:00,0.0,92.0,13.0,80.0,-2.0
2010-01-21 12:00:00,1.0,85.0,4.0,70.0,-2.0
2010-01-21 13:00:00,1.0,92.0,13.0,80.0,0.0
2010-01-21 14:00:00,3.0,85.0,9.0,70.0,0.0
2010-01-21 15:00:00,8.0,75.0,4.0,60.0,2.0
2010-01-21 16:00:00,9.0,78.0,7.0,50.0,3.0
2010-01-21 17:00:00,7.0,85.0,9.0,50.0,3.0
2010-01-21 18:00:00,6.0,75.0,4.0,50.0,0.0
2010-01-21 21:00:00,5.0,80.0,4.0,60.0,0.0
2010-01-22 00:00:00,0.0,90.0,2.0,70.0,-3.0
2010-01-22 02:00:00,1.0,92.0,9.0,70.0,0.0
2010-01-22 03:00:00,-2.0,90.0,2.0,70.0,-4.0
2010-01-22 04:00:00,0.0,92.0,9.0,40.0,-2.0
2010-01-22 05:00:00,-4.0,100.0,9.0,40.0,-4.0
2010-01-22 06:00:00,-4.0,90.0,2.0,70.0,-6.0
2010-01-22 07:00:00,-6.0,100.0,9.0,40.0,-6.0
2010-01-22 08:00:00,-6.0,92.0,9.0,40.0,-8.0
2010-01-22 09:00:00,-5.0,90.0,2.0,60.0,-7.0
2010-01-22 10:00:00,-6.0,92.0,9.0,40.0,-8.0
2010-01-22 11:00:00,-4.0,84.0,9.0,40.0,-8.0
2010-01-22 12:00:00,-3.0,85.0,2.0,80.0,-6.0
2010-01-22 13:00:00,3.0,72.0,7.0,60.0,-4.0
2010-01-22 14:00:00,3.0,72.0,7.0,20.0,-4.0
2010-01-22 15:00:00,3.0,70.0,2.0,40.0,-5.0
2010-01-22 16:00:00,3.0,72.0,9.0,40.0,-4.0
2010-01-22 17:00:00,3.0,72.0,9.0,40.0,-4.0
2010-01-22 18:00:00,1.0,75.0,2.0,60.0,-5.0
2010-01-22 19:00:00,0.0,84.0,9.0,40.0,-4.0
2010-01-22 20:00:00,0.0,84.0,11.0,40.0,-4.0
2010-01-22 21:00:00,-2.0,80.0,2.0,50.0,-7.0
2010-01-23 00:00:00,-3.0,90.0,2.0,60.0,-6.0
2010-01-23 03:00:00,-6.0,90.0,2.0,60.0,-8.0
2010-01-23 06:00:00,-9.0,90.0,0.0,0.0,-11.0
2010-01-23 09:00:00,-7.0,95.0,0.0,0.0,-8.0
2010-01-23 10:00:00,-6.0,100.0,0.0,0.0,-6.0
2010-01-23 10:00:00,-6.0,100.0,0.0,0.0,-6.0
2010-01-23 11:00:00,-4.0,92.0,0.0,0.0,-6.0
2010-01-23 12:00:00,-3.0,90.0,2.0,350.0,-5.0
2010-01-23 13:00:00,0.0,92.0,7.0,360.0,-2.0
2010-01-23 14:00:00,0.0,92.0,7.0,10.0,-2.0
2010-01-23 15:00:00,2.0,85.0,2.0,60.0,-1.0
2010-01-23 16:00:00,0.0,92.0,9.0,360.0,-2.0
2010-01-23 17:00:00,0.0,92.0,7.0,10.0,-2.0
2010-01-23 18:00:00,-2.0,90.0,0.0,0.0,-4.0
2010-01-23 21:00:00,-5.0,90.0,0.0,0.0,-7.0
2010-01-24 00:00:00,-8.0,90.0,0.0,0.0,-10.0
2010-01-24 03:00:00,-10.0,90.0,0.0,0.0,-13.0
2010-01-24 06:00:00,-12.0,86.0,0.0,0.0,-15.0
2010-01-24 09:00:00,-14.0,91.0,0.0,0.0,-16.0
2010-01-24 10:00:00,-11.0,91.0,0.0,0.0,-13.0
2010-01-24 11:00:00,-9.0,84.0,4.0,20.0,-13.0
2010-01-24 12:00:00,-10.0,85.0,0.0,0.0,-13.0
2010-01-24 13:00:00,-8.0,84.0,0.0,0.0,-11.0
2010-01-24 14:00:00,-8.0,84.0,7.0,350.0,-11.0
2010-01-24 15:00:00,2.0,75.0,0.0,0.0,-4.0
2010-01-24 16:00:00,-4.0,77.0,7.0,310.0,-9.0
2010-01-24 17:00:00,-4.0,77.0,7.0,300.0,-9.0
2010-01-24 18:00:00,1.0,75.0,2.0,280.0,-5.0
2010-01-24 21:00:00,-2.0,90.0,0.0,0.0,-4.0
2010-01-25 00:00:00,-4.0,90.0,0.0,0.0,-6.0
2010-01-25 03:00:00,-3.0,90.0,0.0,0.0,-5.0
2010-01-25 09:00:00,-1.0,90.0,2.0,280.0,-3.0
2010-01-25 09:33:00,0.0,92.0,4.0,300.0,-2.0
2010-01-25 10:00:00,0.0,92.0,7.0,300.0,-2.0
2010-01-25 11:00:00,0.0,100.0,4.0,280.0,0.0
2010-01-25 11:30:00,0.0,100.0,7.0,270.0,0.0
2010-01-25 11:40:00,0.0,100.0,7.0,280.0,0.0
2010-01-25 12:00:00,2.0,85.0,2.0,270.0,-1.0
2010-01-25 12:30:00,1.0,92.0,7.0,270.0,0.0
2010-01-25 13:00:00,1.0,100.0,7.0,270.0,1.0
2010-01-25 13:30:00,1.0,100.0,7.0,280.0,1.0
2010-01-25 14:00:00,3.0,100.0,9.0,320.0,3.0
2010-01-25 15:00:00,5.0,80.0,2.0,310.0,0.0
2010-01-25 15:30:00,3.0,92.0,9.0,320.0,1.0
2010-01-25 15:40:00,3.0,92.0,9.0,310.0,1.0
2010-01-25 16:00:00,5.0,85.0,9.0,340.0,1.0
2010-01-25 17:00:00,3.0,100.0,9.0,320.0,3.0
2010-01-25 21:00:00,4.0,90.0,0.0,0.0,1.0
2010-01-26 00:00:00,1.0,90.0,0.0,0.0,-1.0
2010-01-26 03:00:00,-1.0,90.0,0.0,0.0,-3.0
2010-01-26 09:00:00,-5.0,90.0,0.0,0.0,-7.0
2010-01-26 10:00:00,-6.0,92.0,4.0,40.0,-8.0
2010-01-26 11:00:00,-6.0,92.0,7.0,30.0,-8.0
2010-01-26 12:00:00,-5.0,85.0,0.0,0.0,-8.0
2010-01-26 12:30:00,-4.0,92.0,7.0,40.0,-6.0
2010-01-26 13:00:00,-4.0,92.0,9.0,30.0,-6.0
2010-01-26 14:00:00,-2.0,92.0,11.0,40.0,-4.0
2010-01-26 15:00:00,-2.0,75.0,2.0,40.0,-8.0
2010-01-26 16:00:00,-4.0,92.0,7.0,40.0,-6.0
2010-01-26 17:00:00,-4.0,84.0,7.0,40.0,-8.0
2010-01-26 21:00:00,-7.0,85.0,0.0,0.0,-10.0
2010-01-27 00:00:00,-9.0,85.0,0.0,0.0,-12.0
2010-01-27 03:00:00,-11.0,90.0,2.0,50.0,-13.0
2010-01-27 06:00:00,-14.0,86.0,0.0,0.0,-17.0
2010-01-27 09:00:00,-18.0,85.0,0.0,0.0,-21.0
2010-01-27 10:00:00,-11.0,84.0,4.0,70.0,-15.0
2010-01-27 11:00:00,-9.0,92.0,4.0,90.0,-11.0
2010-01-27 11:35:00,-9.0,92.0,4.0,90.0,-11.0
2010-01-27 12:00:00,-12.0,85.0,0.0,0.0,-15.0
2010-01-27 13:00:00,-2.0,84.0,7.0,130.0,-6.0
2010-01-27 14:00:00,-2.0,92.0,9.0,140.0,-4.0
2010-01-27 15:00:00,0.0,75.0,0.0,0.0,-6.0
2010-01-27 16:00:00,0.0,84.0,7.0,120.0,-4.0
2010-01-27 17:00:00,-2.0,92.0,9.0,120.0,-4.0
2010-01-27 17:13:00,-2.0,92.0,9.0,120.0,-4.0
2010-01-27 21:00:00,-2.0,80.0,7.0,170.0,-7.0
2010-01-28 00:00:00,-4.0,85.0,4.0,170.0,-7.0
